site,pv_kwp,battery_kwh,mult,capex,stress,battery_life_yr,cash_day,ch4_kg_per_day,payback
London,700.0,500.0,0.45,1145956.4606835393,1.422706905822772,10.242813194402485,107.0241928345865,33.603545820887035,inf
London,700.0,500.0,0.475,1175454.041832625,1.422706905822772,10.242813194402485,104.59973411000412,33.603545820887035,inf
London,700.0,500.0,0.5,1204951.6229817104,1.422706905822772,10.242813194402485,102.17527538542176,33.603545820887035,inf
London,700.0,500.0,0.525,1234449.2041307958,1.422706905822772,10.242813194402485,99.75081666083939,33.603545820887035,inf
London,700.0,500.0,0.55,1263946.7852798812,1.422706905822772,10.242813194402485,97.32635793625703,33.603545820887035,inf
London,700.0,500.0,0.575,1293444.3664289669,1.422706905822772,10.242813194402485,94.90189921167463,33.603545820887035,inf
London,700.0,500.0,0.6,1322941.9475780525,1.422706905822772,10.242813194402485,92.47744048709225,33.603545820887035,inf
London,700.0,500.0,0.625,1352439.528727138,1.422706905822772,10.242813194402485,90.0529817625099,33.603545820887035,inf
London,700.0,500.0,0.65,1381937.1098762234,1.422706905822772,10.242813194402485,87.62852303792754,33.603545820887035,inf
London,700.0,500.0,0.675,1411434.6910253088,1.422706905822772,10.242813194402485,85.20406431334517,33.603545820887035,inf
London,700.0,500.0,0.7,1440932.2721743945,1.422706905822772,10.242813194402485,82.77960558876278,33.603545820887035,inf
London,700.0,500.0,0.725,1470429.85332348,1.422706905822772,10.242813194402485,80.3551468641804,33.603545820887035,inf
London,700.0,500.0,0.75,1499927.4344725653,1.422706905822772,10.242813194402485,77.93068813959805,33.603545820887035,inf
London,700.0,500.0,0.775,1529425.015621651,1.422706905822772,10.242813194402485,75.50622941501567,33.603545820887035,inf
London,700.0,500.0,0.8,1558922.5967707364,1.422706905822772,10.242813194402485,73.08177069043333,33.603545820887035,inf
London,700.0,500.0,0.825,1588420.1779198218,1.422706905822772,10.242813194402485,70.65731196585097,33.603545820887035,inf
London,700.0,500.0,0.85,1617917.7590689075,1.422706905822772,10.242813194402485,68.23285324126857,33.603545820887035,inf
London,700.0,500.0,0.875,1647415.340217993,1.422706905822772,10.242813194402485,65.8083945166862,33.603545820887035,inf
London,700.0,500.0,0.9,1676912.9213670786,1.422706905822772,10.242813194402485,63.38393579210381,33.603545820887035,inf
London,700.0,500.0,0.925,1706410.502516164,1.422706905822772,10.242813194402485,60.95947706752145,33.603545820887035,inf
London,700.0,500.0,0.95,1735908.0836652496,1.422706905822772,10.242813194402485,58.535018342939054,33.603545820887035,inf
London,700.0,500.0,0.975,1765405.664814335,1.422706905822772,10.242813194402485,56.11055961835672,33.603545820887035,inf
London,700.0,500.0,1.0,1794903.2459634205,1.422706905822772,10.242813194402485,53.68610089377435,33.603545820887035,inf
London,700.0,1500.0,0.0,865000.0,1.7605791051617952,11.282208228655739,145.11587305526533,36.10411699676749,inf
London,700.0,1500.0,0.025,894497.5811490855,1.7605791051617952,11.282208228655739,142.69141433068296,36.10411699676749,inf
London,700.0,1500.0,0.05,923995.1622981711,1.7605791051617952,11.282208228655739,140.26695560610057,36.10411699676749,inf
London,700.0,1500.0,0.075,953492.7434472565,1.7605791051617952,11.282208228655739,137.84249688151823,36.10411699676749,inf
London,700.0,1500.0,0.1,982990.324596342,1.7605791051617952,11.282208228655739,135.41803815693584,36.10411699676749,inf
London,700.0,1500.0,0.125,1012487.9057454276,1.7605791051617952,11.282208228655739,132.99357943235347,36.10411699676749,inf
London,700.0,1500.0,0.15,1041985.4868945131,1.7605791051617952,11.282208228655739,130.5691207077711,36.10411699676749,inf
London,700.0,1500.0,0.175,1071483.0680435987,1.7605791051617952,11.282208228655739,128.1446619831887,36.10411699676749,inf
London,700.0,1500.0,0.2,1100980.649192684,1.7605791051617952,11.282208228655739,125.72020325860636,36.10411699676749,inf
London,700.0,1500.0,0.225,1130478.2303417698,1.7605791051617952,11.282208228655739,123.29574453402397,36.10411699676749,inf
London,700.0,1500.0,0.25,1159975.8114908552,1.7605791051617952,11.282208228655739,120.87128580944162,36.10411699676749,inf
London,700.0,1500.0,0.275,1189473.3926399406,1.7605791051617952,11.282208228655739,118.44682708485925,36.10411699676749,inf
London,700.0,1500.0,0.3,1218970.9737890263,1.7605791051617952,11.282208228655739,116.02236836027687,36.10411699676749,inf
London,700.0,1500.0,0.325,1248468.5549381117,1.7605791051617952,11.282208228655739,113.5979096356945,36.10411699676749,inf
London,700.0,1500.0,0.35,1277966.1360871973,1.7605791051617952,11.282208228655739,111.17345091111211,36.10411699676749,inf
London,700.0,1500.0,0.375,1307463.7172362828,1.7605791051617952,11.282208228655739,108.74899218652975,36.10411699676749,inf
London,700.0,1500.0,0.4,1336961.2983853682,1.7605791051617952,11.282208228655739,106.32453346194738,36.10411699676749,inf
London,700.0,1500.0,0.425,1366458.8795344536,1.7605791051617952,11.282208228655739,103.90007473736502,36.10411699676749,inf
London,700.0,1500.0,0.45,1395956.4606835393,1.7605791051617952,11.282208228655739,101.47561601278265,36.10411699676749,inf
London,700.0,1500.0,0.475,1425454.041832625,1.7605791051617952,11.282208228655739,99.05115728820027,36.10411699676749,inf
London,700.0,1500.0,0.5,1454951.6229817104,1.7605791051617952,11.282208228655739,96.62669856361791,36.10411699676749,inf
London,700.0,1500.0,0.525,1484449.2041307958,1.7605791051617952,11.282208228655739,94.20223983903554,36.10411699676749,inf
London,700.0,1500.0,0.55,1513946.7852798812,1.7605791051617952,11.282208228655739,91.77778111445316,36.10411699676749,inf
London,700.0,1500.0,0.575,1543444.3664289669,1.7605791051617952,11.282208228655739,89.35332238987078,36.10411699676749,inf
London,700.0,1500.0,0.6,1572941.9475780525,1.7605791051617952,11.282208228655739,86.92886366528842,36.10411699676749,inf
London,700.0,1500.0,0.625,1602439.528727138,1.7605791051617952,11.282208228655739,84.50440494070605,36.10411699676749,inf
London,700.0,1500.0,0.65,1631937.1098762234,1.7605791051617952,11.282208228655739,82.07994621612369,36.10411699676749,inf
London,700.0,1500.0,0.675,1661434.6910253088,1.7605791051617952,11.282208228655739,79.65548749154132,36.10411699676749,inf
London,700.0,1500.0,0.7,1690932.2721743945,1.7605791051617952,11.282208228655739,77.23102876695893,36.10411699676749,inf
London,700.0,1500.0,0.725,1720429.85332348,1.7605791051617952,11.282208228655739,74.80657004237653,36.10411699676749,inf
London,700.0,1500.0,0.75,1749927.4344725653,1.7605791051617952,11.282208228655739,72.3821113177942,36.10411699676749,inf
London,700.0,1500.0,0.775,1779425.015621651,1.7605791051617952,11.282208228655739,69.9576525932118,36.10411699676749,inf
London,700.0,1500.0,0.8,1808922.5967707364,1.7605791051617952,11.282208228655739,67.53319386862947,36.10411699676749,inf
London,700.0,1500.0,0.825,1838420.1779198218,1.7605791051617952,11.282208228655739,65.1087351440471,36.10411699676749,inf
London,700.0,1500.0,0.85,1867917.7590689075,1.7605791051617952,11.282208228655739,62.68427641946471,36.10411699676749,inf
London,700.0,1500.0,0.875,1897415.340217993,1.7605791051617952,11.282208228655739,60.259817694882344,36.10411699676749,inf
London,700.0,1500.0,0.9,1926912.9213670786,1.7605791051617952,11.282208228655739,57.83535897029998,36.10411699676749,inf
London,700.0,1500.0,0.925,1956410.502516164,1.7605791051617952,11.282208228655739,55.410900245717585,36.10411699676749,inf
London,700.0,1500.0,0.95,1985908.0836652496,1.7605791051617952,11.282208228655739,52.98644152113522,36.10411699676749,inf
London,700.0,1500.0,0.975,2015405.664814335,1.7605791051617952,11.282208228655739,50.561982796552854,36.10411699676749,inf
London,700.0,1500.0,1.0,2044903.2459634205,1.7605791051617952,11.282208228655739,48.13752407197049,36.10411699676749,inf
London,700.0,2500.0,0.0,1115000.0,1.701886467784177,12.081073930648607,173.11045326547372,44.19284567894519,inf
London,700.0,2500.0,0.025,1144497.5811490854,1.701886467784177,12.081073930648607,170.6859945408914,44.19284567894519,inf
London,700.0,2500.0,0.05,1173995.162298171,1.701886467784177,12.081073930648607,168.261535816309,44.19284567894519,inf
London,700.0,2500.0,0.075,1203492.7434472565,1.701886467784177,12.081073930648607,165.83707709172666,44.19284567894519,inf
London,700.0,2500.0,0.1,1232990.3245963422,1.701886467784177,12.081073930648607,163.41261836714426,44.19284567894519,inf
London,700.0,2500.0,0.125,1262487.9057454276,1.701886467784177,12.081073930648607,160.98815964256187,44.19284567894519,inf
London,700.0,2500.0,0.15,1291985.486894513,1.701886467784177,12.081073930648607,158.56370091797953,44.19284567894519,inf
London,700.0,2500.0,0.175,1321483.0680435987,1.701886467784177,12.081073930648607,156.13924219339714,44.19284567894519,inf
London,700.0,2500.0,0.2,1350980.649192684,1.701886467784177,12.081073930648607,153.71478346881474,44.19284567894519,inf
London,700.0,2500.0,0.225,1380478.2303417698,1.701886467784177,12.081073930648607,151.29032474423238,44.19284567894519,inf
London,700.0,2500.0,0.25,1409975.8114908552,1.701886467784177,12.081073930648607,148.86586601965,44.19284567894519,inf
London,700.0,2500.0,0.275,1439473.3926399406,1.701886467784177,12.081073930648607,146.44140729506768,44.19284567894519,inf
London,700.0,2500.0,0.3,1468970.9737890263,1.701886467784177,12.081073930648607,144.01694857048528,44.19284567894519,inf
London,700.0,2500.0,0.325,1498468.5549381117,1.701886467784177,12.081073930648607,141.59248984590292,44.19284567894519,inf
London,700.0,2500.0,0.35,1527966.1360871973,1.701886467784177,12.081073930648607,139.16803112132052,44.19284567894519,inf
London,700.0,2500.0,0.375,1557463.7172362828,1.701886467784177,12.081073930648607,136.74357239673816,44.19284567894519,inf
London,700.0,2500.0,0.4,1586961.2983853682,1.701886467784177,12.081073930648607,134.3191136721558,44.19284567894519,inf
London,700.0,2500.0,0.425,1616458.8795344536,1.701886467784177,12.081073930648607,131.89465494757346,44.19284567894519,inf
London,700.0,2500.0,0.45,1645956.4606835393,1.701886467784177,12.081073930648607,129.47019622299106,44.19284567894519,inf
London,700.0,2500.0,0.475,1675454.041832625,1.701886467784177,12.081073930648607,127.04573749840867,44.19284567894519,inf
London,700.0,2500.0,0.5,1704951.6229817104,1.701886467784177,12.081073930648607,124.6212787738263,44.19284567894519,inf
London,700.0,2500.0,0.525,1734449.2041307958,1.701886467784177,12.081073930648607,122.19682004924394,44.19284567894519,inf
London,700.0,2500.0,0.55,1763946.7852798812,1.701886467784177,12.081073930648607,119.77236132466157,44.19284567894519,inf
London,700.0,2500.0,0.575,1793444.3664289669,1.701886467784177,12.081073930648607,117.34790260007918,44.19284567894519,inf
London,700.0,2500.0,0.6,1822941.9475780525,1.701886467784177,12.081073930648607,114.92344387549682,44.19284567894519,inf
London,700.0,2500.0,0.625,1852439.528727138,1.701886467784177,12.081073930648607,112.49898515091445,44.19284567894519,inf
London,700.0,2500.0,0.65,1881937.1098762234,1.701886467784177,12.081073930648607,110.07452642633208,44.19284567894519,inf
London,700.0,2500.0,0.675,1911434.6910253088,1.701886467784177,12.081073930648607,107.65006770174972,44.19284567894519,inf
London,700.0,2500.0,0.7,1940932.2721743945,1.701886467784177,12.081073930648607,105.22560897716735,44.19284567894519,inf
London,700.0,2500.0,0.725,1970429.85332348,1.701886467784177,12.081073930648607,102.80115025258496,44.19284567894519,inf
London,700.0,2500.0,0.75,1999927.4344725653,1.701886467784177,12.081073930648607,100.37669152800262,44.19284567894519,inf
London,700.0,2500.0,0.775,2029425.015621651,1.701886467784177,12.081073930648607,97.95223280342026,44.19284567894519,inf
London,700.0,2500.0,0.8,2058922.5967707364,1.701886467784177,12.081073930648607,95.52777407883787,44.19284567894519,inf
London,700.0,2500.0,0.825,2088420.1779198218,1.701886467784177,12.081073930648607,93.1033153542555,44.19284567894519,inf
London,700.0,2500.0,0.85,2117917.7590689072,1.701886467784177,12.081073930648607,90.67885662967313,44.19284567894519,inf
London,700.0,2500.0,0.875,2147415.3402179927,1.701886467784177,12.081073930648607,88.25439790509077,44.19284567894519,inf
London,700.0,2500.0,0.9,2176912.9213670786,1.701886467784177,12.081073930648607,85.82993918050838,44.19284567894519,inf
London,700.0,2500.0,0.925,2206410.502516164,1.701886467784177,12.081073930648607,83.40548045592601,44.19284567894519,inf
London,700.0,2500.0,0.95,2235908.08366525,1.701886467784177,12.081073930648607,80.98102173134362,44.19284567894519,inf
London,700.0,2500.0,0.975,2265405.6648143353,1.701886467784177,12.081073930648607,78.55656300676122,44.19284567894519,inf
London,700.0,2500.0,1.0,2294903.2459634207,1.701886467784177,12.081073930648607,76.13210428217889,44.19284567894519,inf
London,1100.0,500.0,0.0,895000.0,1.0582706166973983,9.662583251350698,304.296758352606,63.072888229378265,13.083333333333357
